Timestamp,Threat Type,Source IP,Destination IP,Ports
2025-12-15 23:18:55,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:18:55,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:18:58,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:18:58,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:18:58,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:03,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:04,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:08,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:19:09,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:09,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:14,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:19:14,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:14,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:19,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:19,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:19:19,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:20,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:25,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:19:25,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:25,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:30,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:30,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:19:30,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:36,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:36,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:36,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:19:41,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:41,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:41,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:43,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:19:46,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:47,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:48,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:19:53,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:53,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:53,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:19:57,Port Scanning,192.168.1.1,N/A,"[57147, 57543, 51944, 63819, 57547, 61037, 65039, 59283, 50009, 53915, 55005]"
2025-12-15 23:19:58,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:58,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:19:58,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:03,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:04,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:05,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:10,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:10,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:10,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:12,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:17,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:17,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:21,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:22,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:23,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:26,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:26,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:26,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:26,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:32,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:32,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:32,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:37,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:37,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:37,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:41,Port Scanning,192.168.1.1,N/A,"[50594, 53892, 65189, 52232, 64334, 52758, 61750, 53977, 61627, 57180, 57693]"
2025-12-15 23:20:42,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:42,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:42,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:43,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:46,Possible DDoS,34.96.106.127,N/A,49596
2025-12-15 23:20:46,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:46,Port Scanning,192.168.1.1,N/A,"[62048, 64641, 50945, 55939, 63514, 65189, 49460, 54551, 54297, 59866, 60631]"
2025-12-15 23:20:46,Possible DDoS,34.96.106.127,N/A,49596
2025-12-15 23:20:46,Possible DDoS,34.96.106.127,N/A,49596
2025-12-15 23:20:47,Possible DDoS,34.96.106.127,N/A,49596
2025-12-15 23:20:47,Possible DDoS,34.96.106.127,N/A,49596
2025-12-15 23:20:47,Possible DDoS,34.96.106.127,N/A,49596
2025-12-15 23:20:47,Possible DDoS,34.96.106.127,N/A,49596
2025-12-15 23:20:48,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:48,Possible DDoS,34.96.106.127,N/A,49596
2025-12-15 23:20:48,Possible DDoS,34.96.106.127,N/A,49596
2025-12-15 23:20:48,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:49,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:54,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:54,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:54,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:20:55,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:20:55,Port Scanning,192.168.1.1,N/A,"[60001, 65507, 50117, 65189, 50766, 54606, 52337, 49652, 52921, 50650, 56955]"
2025-12-15 23:21:00,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:00,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:21:01,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:06,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:06,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:07,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:21:12,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:12,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:12,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:21:12,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:18,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:18,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:23,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:21:23,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:23,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:28,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:29,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:29,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:21:29,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:34,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:34,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:34,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:21:39,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:39,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:21:39,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:40,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:45,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:45,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:45,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:21:50,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:50,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:50,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:21:51,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:56,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:56,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:21:56,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:21:59,Port Scanning,192.168.1.1,N/A,"[55392, 64386, 57861, 49542, 64999, 62821, 59053, 63803, 64054, 49563, 50653]"
2025-12-15 23:22:01,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:01,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:02,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:22:02,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:07,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:07,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:07,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:22:12,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:13,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:13,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:13,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:22:19,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:19,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:19,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:22:24,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:25,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:30,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:22:30,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:30,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:30,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:35,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:36,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:22:36,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:41,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:41,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:41,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:22:41,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:46,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:22:47,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:47,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:51,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:22:52,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:52,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:52,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:22:52,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:58,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:58,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:22:58,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:23:03,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:03,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:03,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:07,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:23:08,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:08,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:09,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:23:14,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:14,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:15,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:15,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:23:15,Port Scanning,192.168.1.1,N/A,"[62816, 60897, 60163, 58468, 59141, 61676, 55373, 54800, 63796, 62837, 57528]"
2025-12-15 23:23:20,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:20,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:20,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:23:25,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:26,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:26,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:31,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:23:31,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:31,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:32,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:37,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:37,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:23:37,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:39,SQL Injection,192.168.1.106,Web Server,HTTP
2025-12-15 23:23:42,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:42,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:42,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:43,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:23:47,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:48,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:48,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:52,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:23:53,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:53,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:58,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:23:58,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:59,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:23:59,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:04,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:04,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:04,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:04,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:10,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:10,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:10,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:15,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:15,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:15,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:18,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:21,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:21,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:21,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:21,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:26,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:26,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:27,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:27,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:28,Port Scanning,192.168.1.1,N/A,"[49601, 61539, 56324, 63371, 57262, 64176, 61304, 50005, 52692, 50840, 59870]"
2025-12-15 23:24:32,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:34,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:34,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:34,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:37,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:37,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:37,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:37,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:42,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:43,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:43,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:43,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:48,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:48,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:48,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:49,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:49,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:53,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:54,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:54,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:55,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:24:55,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:24:55,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:00,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:00,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:01,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:01,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:01,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:04,Port Scanning,192.168.1.1,N/A,"[60931, 54725, 49832, 55018, 59916, 57327, 51282, 61555, 58419, 61050, 64412]"
2025-12-15 23:25:06,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:06,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:06,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:11,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:11,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:12,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:12,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:17,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:17,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:17,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:18,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:23,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:23,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:23,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:24,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:24,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:24,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:25,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:27,Port Scanning,192.168.1.1,N/A,"[53285, 55018, 62091, 55914, 64299, 61648, 62801, 57554, 61816, 54906, 59166]"
2025-12-15 23:25:32,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:32,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:32,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:32,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:37,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:37,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:38,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:38,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:43,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:43,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:43,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:43,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:44,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:49,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:49,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:49,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:49,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:54,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:25:54,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:54,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:25:55,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:00,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:00,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:00,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:01,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:01,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:06,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:06,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:06,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:06,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:12,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:12,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:12,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:14,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:19,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:19,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:19,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:24,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:24,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:25,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:25,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:30,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:30,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:30,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:30,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:35,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:36,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:36,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:36,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:36,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:41,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:42,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:42,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:42,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:47,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:47,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:47,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:48,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:53,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:26:53,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:53,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:54,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:26:55,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:27:00,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:27:00,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:27:00,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:27:01,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:27:01,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:27:01,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:27:02,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:27:07,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:27:07,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:27:07,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:27:08,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:27:08,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:27:08,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:27:11,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:27:12,Possible DDoS,192.168.1.106,N/A,443
2025-12-15 23:27:13,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:27:14,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:27:14,Possible DDoS,23.53.243.54,N/A,20218
2025-12-15 23:27:14,Possible DDoS,192.168.1.106,N/A,443
